Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Dist.,0-3,0-3,3-10,3-10,10-16,10-16,16-3P,16-3P,0-3,0-3,3-10,3-10,10-16,10-16,16-3P,16-3P,%FGA,#,%3PA,Att.,Md.,-9999,Trp-Dbl,Season
359.0,Malcolm Brogdon,32.0,WAS,PG,24.0,13.0,564.0,15.8,0.544,0.233,0.383,3.9,13.0,8.4,27.4,1.1,0.8,11.9,23.7,0.6,0.1,0.7,0.061,-0.1,-1.5,-1.5,0.1,,brogdma01,4.3,10.0,0.433,0.7,2.3,0.286,3.7,7.7,0.478,0.467,3.4,3.8,0.88,0.9,2.9,3.8,4.1,0.5,0.2,1.6,1.3,12.7,11.5,.296,.676,.242,.362,.129,.355,.100,.333,.296,.676,.242,.362,.129,.355,.100,.333,.000,0,.089,1,0,brogdma01,0.0,2024-25
360.0,John Konchar,28.0,MEM,SG,46.0,4.0,558.0,12.1,0.592,0.681,0.088,7.1,21.4,14.3,8.8,2.5,2.3,14.5,8.0,0.6,0.9,1.5,0.131,-0.7,2.3,1.7,0.5,,konchjo01,0.9,2.0,0.451,0.5,1.3,0.371,0.4,0.6,0.621,0.577,0.2,0.2,0.875,0.8,2.5,3.3,0.9,0.7,0.3,0.3,0.7,2.4,18.0,.220,.700,.066,.500,.033,.333,.000,,.220,.700,.066,.500,.033,.333,.000,,.011,1,.500,1,0,konchjo01,0.0,2024-25
361.0,Dwight Powell,33.0,DAL,C,55.0,3.0,551.0,12.9,0.713,0.082,0.705,9.5,13.7,11.7,12.5,1.6,3.3,18.4,7.6,1.2,0.5,1.7,0.147,-1.5,1.5,0.0,0.3,,poweldw01,0.8,1.1,0.689,0.0,0.1,0.4,0.7,1.0,0.714,0.705,0.5,0.8,0.651,0.9,1.3,2.1,1.0,0.3,0.4,0.3,1.4,2.1,3.9,.689,.810,.213,.462,.016,.000,.000,,.689,.810,.213,.462,.016,.000,.000,,.295,15,.800,0,0,poweldw01,0.0,2024-25
362.0,Dillon Jones,23.0,OKC,SF,54.0,3.0,551.0,8.1,0.464,0.474,0.211,6.0,17.3,11.8,12.6,1.4,0.7,16.2,13.3,-0.1,0.9,0.8,0.067,-4.3,0.3,-4.0,-0.3,,jonesdi01,0.9,2.5,0.383,0.3,1.2,0.254,0.6,1.3,0.5,0.444,0.3,0.5,0.607,0.6,1.7,2.2,1.1,0.3,0.1,0.5,1.0,2.5,14.4,.286,.658,.180,.292,.045,.333,.015,.500,.286,.658,.180,.292,.045,.333,.015,.500,.000,0,.206,0,0,jonesdi01,0.0,2024-25
363.0,Jordan Goodwin,26.0,LAL,PG,29.0,5.0,543.0,12.1,0.541,0.472,0.076,8.1,14.9,11.6,10.5,2.7,1.9,14.9,14.1,0.2,0.7,1.0,0.084,-1.7,0.8,-0.8,0.2,,goodwjo01,2.2,5.0,0.438,0.9,2.3,0.382,1.3,2.6,0.487,0.528,0.3,0.4,0.818,1.3,2.6,3.9,1.4,1.0,0.4,0.9,1.5,5.6,15.6,.146,.571,.215,.484,.118,.412,.049,.429,.146,.571,.215,.484,.118,.412,.049,.429,.000,0,.456,0,0,goodwjo01,0.0,2024-25
364.0,Richaun Holmes,31.0,WAS,PF,31.0,7.0,534.0,19.8,0.695,0.022,0.432,12.0,22.5,17.2,12.1,0.8,3.9,11.3,14.7,1.6,0.4,2.0,0.178,1.2,0.0,1.1,0.4,,holmeri01,2.9,4.5,0.647,0.0,0.1,0.0,2.9,4.4,0.662,0.647,1.6,1.9,0.833,2.0,3.7,5.7,1.4,0.3,0.7,0.7,1.6,7.4,3.6,.626,.770,.309,.488,.036,.400,.007,.000,.626,.770,.309,.488,.036,.400,.007,.000,.281,39,.667,0,0,holmeri01,0.0,2024-25
365.0,Mouhamed Gueye,22.0,ATL,PF,33.0,28.0,533.0,14.4,0.52,0.474,0.246,8.8,20.0,14.3,6.6,2.5,5.7,7.3,15.7,0.4,0.8,1.2,0.106,-1.6,1.0,-0.6,0.2,,gueyemo02,2.2,5.2,0.421,0.6,2.5,0.259,1.5,2.7,0.567,0.482,1.0,1.3,0.762,1.3,2.9,4.2,0.8,0.8,1.0,0.5,1.7,6.0,13.3,.339,.655,.129,.364,.053,.556,.006,.000,.339,.655,.129,.364,.053,.556,.006,.000,.170,25,.593,0,0,gueyemo02,0.0,2024-25
366.0,Bismack Biyombo,32.0,SAS,C,28.0,26.0,528.0,12.2,0.576,0.0,0.219,8.7,23.4,16.0,7.9,1.5,3.9,17.8,12.3,0.2,0.6,0.8,0.071,-3.6,0.0,-3.6,-0.2,,biyombi01,2.4,4.1,0.588,0.0,0.0,,2.4,4.1,0.588,0.588,0.4,0.9,0.4,1.5,4.1,5.6,1.1,0.6,0.8,1.0,1.9,5.1,4.4,.465,.698,.447,.569,.088,.100,.000,,.465,.698,.447,.569,.088,.100,.000,,.123,11,,0,0,biyombi01,0.0,2024-25
367.0,Jaylen Clark,23.0,MIN,SG,40.0,4.0,522.0,12.0,0.598,0.425,0.308,5.6,5.6,5.6,6.7,3.4,0.4,5.5,12.0,0.9,0.7,1.6,0.147,-2.9,2.7,-0.2,0.2,,clarkja02,1.4,3.0,0.467,0.6,1.3,0.431,0.9,1.7,0.493,0.558,0.7,0.9,0.784,0.7,0.7,1.3,0.7,0.9,0.1,0.2,1.5,4.1,13.4,.300,.528,.217,.462,.050,.500,.008,.000,.300,.528,.217,.462,.050,.500,.008,.000,.025,2,.549,2,0,clarkja02,0.0,2024-25
368.0,Rob Dillingham,20.0,MIN,PG,49.0,1.0,516.0,10.2,0.503,0.351,0.071,2.6,8.0,5.4,28.4,1.9,0.2,19.6,22.7,-0.4,0.6,0.1,0.012,-3.3,-0.9,-4.2,-0.3,,dilliro01,1.9,4.3,0.441,0.5,1.5,0.338,1.4,2.8,0.496,0.5,0.2,0.3,0.533,0.2,0.8,1.0,2.0,0.4,0.0,1.1,0.8,4.5,13.9,.213,.733,.223,.404,.123,.462,.090,.211,.213,.733,.223,.404,.123,.462,.090,.211,.014,3,.135,0,0,dilliro01,0.0,2024-25
370.0,Craig Porter Jr.,24.0,CLE,PG,51.0,1.0,513.0,13.1,0.61,0.343,0.229,4.1,9.9,7.1,17.7,1.6,2.6,19.8,15.9,0.5,0.6,1.1,0.102,0.1,1.0,1.1,0.4,,portecr01,1.4,2.7,0.514,0.4,0.9,0.438,1.0,1.8,0.554,0.589,0.5,0.6,0.719,0.4,0.9,1.3,1.4,0.3,0.3,0.7,0.5,3.7,12.3,.343,.708,.200,.393,.079,.455,.036,.200,.343,.708,.200,.393,.079,.455,.036,.200,.050,6,.250,2,1,portecr01,0.0,2024-25
371.0,Tristan Vukcevic,21.0,WAS,C,35.0,1.0,513.0,17.8,0.608,0.421,0.277,5.2,21.2,13.2,13.0,1.0,4.0,13.4,25.7,0.3,0.4,0.7,0.069,0.4,-0.9,-0.5,0.2,,vukcetr01,3.4,6.9,0.496,1.1,2.9,0.373,2.3,4.0,0.586,0.574,1.5,1.9,0.776,0.7,3.0,3.7,1.1,0.3,0.7,1.2,1.6,9.4,15.1,.186,.800,.252,.426,.103,.520,.037,.778,.186,.800,.252,.426,.103,.520,.037,.778,.058,14,.098,2,0,vukcetr01,0.0,2024-25
373.0,Jamal Cain,25.0,NOP,SF,37.0,0.0,502.0,11.4,0.544,0.506,0.316,5.6,12.8,9.1,6.2,2.2,1.7,10.9,17.0,0.1,0.2,0.4,0.036,-2.5,-0.8,-3.4,-0.2,,cainja01,1.8,4.3,0.43,0.7,2.2,0.325,1.1,2.1,0.538,0.513,0.9,1.4,0.68,0.7,1.6,2.3,0.6,0.6,0.2,0.6,1.2,5.3,15.4,.190,.767,.215,.471,.070,.273,.019,.000,.190,.767,.215,.471,.070,.273,.019,.000,.044,6,.488,0,0,cainja01,0.0,2024-25
374.0,Keaton Wallace,25.0,ATL,PG,31.0,5.0,501.0,10.1,0.503,0.506,0.068,1.5,9.6,5.5,21.0,2.6,1.7,16.5,16.4,-0.1,0.5,0.4,0.034,-3.3,1.0,-2.3,0.0,,wallake01,2.1,5.2,0.401,0.9,2.6,0.329,1.2,2.6,0.475,0.485,0.4,0.4,1.0,0.2,1.4,1.6,2.6,0.9,0.3,1.1,1.3,5.4,18.0,.080,.538,.154,.600,.191,.419,.068,.273,.080,.538,.154,.600,.191,.419,.068,.273,.025,4,.122,1,0,wallake01,1.0,2024-25
375.0,Jock Landale,29.0,HOU,C,42.0,3.0,500.0,16.0,0.59,0.171,0.263,11.7,17.6,14.6,10.3,1.3,1.8,11.0,15.7,1.0,0.7,1.7,0.159,0.0,0.4,0.4,0.3,,landajo01,1.9,3.6,0.533,0.3,0.6,0.423,1.7,3.0,0.556,0.569,0.6,1.0,0.675,1.3,1.9,3.3,0.9,0.3,0.2,0.5,1.2,4.8,9.2,.355,.648,.289,.545,.132,.350,.053,.500,.355,.648,.289,.545,.132,.350,.053,.500,.105,15,.077,0,0,landajo01,0.0,2024-25
376.0,Vince Williams Jr.,24.0,MEM,SG,27.0,5.0,499.0,9.2,0.504,0.569,0.144,4.7,15.9,10.4,13.8,1.1,1.3,15.7,17.0,-0.1,0.5,0.4,0.04,-2.5,-0.3,-2.8,-0.1,,willivi01,2.5,6.2,0.401,1.0,3.5,0.274,1.5,2.7,0.569,0.479,0.7,0.9,0.792,0.8,2.8,3.6,2.0,0.4,0.3,1.2,1.7,6.6,16.9,.144,.625,.210,.543,.066,.545,.012,.500,.144,.625,.210,.543,.066,.545,.012,.500,.012,1,.284,1,0,willivi01,0.0,2024-25
378.0,Brandon Williams,25.0,DAL,PG,33.0,3.0,487.0,18.3,0.634,0.319,0.351,2.7,10.1,6.5,23.2,2.4,0.9,15.2,22.6,0.9,0.4,1.3,0.129,1.0,-0.1,1.0,0.4,,willibr03,3.0,5.7,0.521,0.7,1.8,0.4,2.2,3.9,0.578,0.585,1.7,2.0,0.833,0.4,1.4,1.8,2.3,0.7,0.2,1.2,1.0,8.3,12.1,.356,.672,.218,.415,.069,.615,.037,.571,.356,.672,.218,.415,.069,.615,.037,.571,.005,1,.200,2,0,willibr03,0.0,2024-25
379.0,A.J. Lawson,24.0,TOR,SG,26.0,2.0,486.0,12.7,0.542,0.532,0.332,4.3,14.9,9.5,9.1,1.3,1.2,6.4,20.0,0.4,0.4,0.8,0.081,-1.5,-1.0,-2.5,-0.1,,lawsoaj01,3.1,7.3,0.421,1.3,3.9,0.327,1.8,3.4,0.528,0.508,1.7,2.4,0.683,0.8,2.5,3.3,1.2,0.5,0.2,0.6,1.7,9.1,14.6,.289,.618,.168,.406,.011,.000,.000,,.289,.618,.168,.406,.011,.000,.000,,.074,11,.347,0,0,lawsoaj01,0.0,2024-25
380.0,Grant Williams,26.0,CHO,PF,16.0,7.0,479.0,11.5,0.596,0.602,0.301,3.9,14.5,9.1,11.3,1.8,2.7,16.7,14.8,0.3,0.4,0.7,0.071,-2.3,0.7,-1.6,0.1,,willigr01,3.4,7.7,0.439,1.7,4.6,0.365,1.7,3.1,0.551,0.549,1.9,2.3,0.838,1.1,4.0,5.1,2.3,1.1,0.8,1.8,2.9,10.4,17.9,.154,.737,.154,.579,.057,.143,.033,.250,.154,.737,.154,.579,.057,.143,.033,.250,.024,3,.203,0,0,willigr01,0.0,2024-25
381.0,Lonnie Walker IV,26.0,PHI,SG,20.0,7.0,477.0,13.1,0.548,0.599,0.142,1.4,14.1,7.5,16.5,1.0,1.0,10.0,22.8,0.2,0.1,0.3,0.033,0.0,-2.4,-2.4,0.0,,walkelo01,4.5,10.6,0.42,2.3,6.4,0.354,2.2,4.3,0.518,0.526,1.2,1.5,0.8,0.3,2.9,3.2,2.5,0.5,0.3,1.3,1.4,12.4,19.0,.165,.686,.099,.333,.061,.462,.075,.438,.165,.686,.099,.333,.061,.462,.075,.438,.028,5,.142,3,0,walkelo01,0.0,2024-25
382.0,Duop Reath,28.0,POR,C,46.0,0.0,469.0,13.7,0.552,0.639,0.133,9.9,11.4,10.6,8.0,1.2,2.7,8.3,17.0,0.6,0.4,1.0,0.105,0.2,-0.5,-0.3,0.2,,reathdu01,1.5,3.6,0.422,0.7,2.3,0.321,0.8,1.3,0.6,0.524,0.4,0.5,0.909,1.0,1.0,2.0,0.6,0.3,0.3,0.3,0.9,4.2,17.5,.229,.763,.108,.333,.018,.333,.006,.000,.229,.763,.108,.333,.018,.333,.006,.000,.030,5,.226,0,0,reathdu01,0.0,2024-25
385.0,Larry Nance Jr.,32.0,ATL,PF,24.0,3.0,463.0,16.0,0.632,0.49,0.084,5.3,19.4,12.2,11.3,2.0,2.6,9.1,15.7,0.8,0.5,1.3,0.131,1.1,0.7,1.8,0.4,,nancela02,3.3,6.5,0.516,1.4,3.2,0.447,1.9,3.3,0.582,0.626,0.4,0.5,0.692,1.0,3.3,4.3,1.6,0.8,0.5,0.7,1.5,8.5,15.0,.239,.703,.206,.469,.045,.571,.019,.333,.239,.703,.206,.469,.045,.571,.019,.333,.135,16,.342,2,0,nancela02,0.0,2024-25
386.0,Collin Gillespie,25.0,PHO,PG,33.0,9.0,461.0,16.8,0.578,0.57,0.139,5.5,13.2,9.4,24.0,2.3,1.0,9.2,17.7,1.0,0.3,1.3,0.131,2.3,0.2,2.5,0.5,,gilleco01,2.1,4.8,0.43,1.2,2.7,0.433,0.9,2.1,0.426,0.554,0.6,0.7,0.864,0.7,1.7,2.4,2.4,0.6,0.2,0.5,0.9,5.9,18.3,.101,.500,.190,.400,.101,.313,.038,.667,.101,.500,.190,.400,.101,.313,.038,.667,.000,0,.189,2,0,gilleco01,0.0,2024-25
387.0,Rayan Rupert,20.0,POR,SG,52.0,0.0,460.0,8.1,0.499,0.415,0.211,6.0,10.6,8.2,7.6,1.7,0.8,16.2,16.8,-0.3,0.4,0.1,0.007,-4.1,-0.6,-4.7,-0.3,,ruperra01,1.1,2.7,0.408,0.3,1.1,0.271,0.8,1.6,0.506,0.465,0.4,0.6,0.767,0.5,0.8,1.3,0.5,0.3,0.1,0.6,0.7,3.0,13.2,.268,.632,.254,.389,.063,.444,.000,,.268,.632,.254,.389,.063,.444,.000,,.035,5,.339,0,0,ruperra01,0.0,2024-25
388.0,GG Jackson II,20.0,MEM,PF,29.0,3.0,459.0,9.3,0.482,0.477,0.201,6.3,14.8,10.6,8.2,1.2,1.0,12.5,21.7,-0.4,0.4,0.1,0.009,-3.3,-2.0,-5.3,-0.4,,jacksgg01,2.6,6.9,0.372,1.1,3.3,0.337,1.4,3.6,0.404,0.452,1.0,1.4,0.725,0.9,2.2,3.2,1.0,0.4,0.2,1.1,1.0,7.2,14.6,.236,.553,.251,.280,.025,.200,.010,.500,.236,.553,.251,.280,.025,.200,.010,.500,.085,12,.284,0,0,jacksgg01,0.0,2024-25
389.0,Jaylon Tyson,22.0,CLE,SG,47.0,3.0,453.0,11.1,0.523,0.389,0.161,9.1,13.7,11.5,12.4,1.4,0.6,14.0,17.4,0.3,0.5,0.8,0.083,-2.4,-0.2,-2.7,-0.1,,tysonja01,1.4,3.2,0.43,0.4,1.2,0.345,0.9,1.9,0.484,0.497,0.4,0.5,0.792,0.8,1.3,2.0,0.9,0.3,0.1,0.6,1.1,3.6,12.4,.302,.533,.242,.444,.054,.375,.013,.500,.302,.533,.242,.444,.054,.375,.013,.500,.047,5,.448,0,0,tysonja01,0.0,2024-25
390.0,Bol Bol,25.0,PHO,PF,36.0,10.0,448.0,18.4,0.627,0.508,0.142,5.1,20.4,13.0,7.7,1.0,5.2,9.3,21.1,0.6,0.3,0.9,0.097,1.7,-0.9,0.8,0.3,,bolbo01,2.7,5.1,0.525,0.9,2.6,0.344,1.8,2.5,0.711,0.612,0.6,0.7,0.769,0.6,2.3,2.9,0.6,0.3,0.7,0.6,0.6,6.8,17.3,.098,.833,.158,.759,.153,.679,.082,.533,.098,.833,.158,.759,.153,.679,.082,.533,.055,10,.548,0,0,bolbo01,0.0,2024-25
391.0,Paul Reed,25.0,DET,C,45.0,0.0,438.0,18.6,0.573,0.197,0.296,10.2,20.8,15.6,14.0,4.3,5.4,13.9,18.0,0.6,1.0,1.6,0.173,-1.2,4.0,2.9,0.5,,reedpa01,1.6,3.2,0.507,0.2,0.6,0.286,1.4,2.5,0.561,0.535,0.7,0.9,0.762,0.9,1.8,2.7,1.0,0.9,0.6,0.6,1.7,4.1,9.6,.359,.765,.254,.389,.155,.318,.035,.800,.359,.765,.254,.389,.155,.318,.035,.800,.141,18,.179,0,0,reedpa01,0.0,2024-25
393.0,Trevelin Queen,27.0,ORL,SG,31.0,2.0,430.0,11.9,0.486,0.524,0.143,6.6,7.9,7.2,13.3,3.6,2.2,12.3,18.1,-0.1,0.8,0.7,0.074,-2.6,2.3,-0.3,0.2,,queentr01,1.8,4.7,0.381,0.7,2.5,0.286,1.1,2.3,0.486,0.456,0.6,0.7,0.857,0.8,0.9,1.7,1.2,1.0,0.3,0.7,1.2,4.9,16.2,.238,.600,.190,.393,.027,.250,.020,.333,.238,.600,.190,.393,.027,.250,.020,.333,.088,11,.234,4,0,queentr01,0.0,2024-25
394.0,Malaki Branham,21.0,SAS,SG,47.0,0.0,427.0,12.0,0.575,0.442,0.174,1.8,11.1,6.4,13.4,1.2,0.4,14.3,23.8,-0.1,0.2,0.1,0.007,-1.2,-1.9,-3.2,-0.1,,branhma01,1.9,4.0,0.458,0.7,1.8,0.405,1.1,2.3,0.5,0.547,0.6,0.7,0.818,0.1,0.9,1.1,0.8,0.2,0.0,0.7,0.6,5.0,15.3,.184,.800,.195,.351,.126,.333,.053,.400,.184,.800,.195,.351,.126,.333,.053,.400,.026,4,.190,0,0,branhma01,0.0,2024-25
395.0,Jordan Miller,25.0,LAC,SF,37.0,0.0,420.0,10.5,0.509,0.284,0.261,6.3,9.3,7.8,11.2,2.0,1.2,14.8,18.2,-0.1,0.5,0.4,0.049,-3.0,0.2,-2.8,-0.1,,millejo02,1.6,3.6,0.433,0.2,1.0,0.211,1.4,2.6,0.521,0.463,0.8,0.9,0.8,0.6,0.9,1.6,0.9,0.5,0.1,0.7,0.7,4.1,10.2,.313,.619,.343,.457,.060,.375,.000,,.313,.619,.343,.457,.060,.375,.000,,.052,6,.289,0,0,millejo02,0.0,2024-25
398.0,Taj Gibson,39.0,CHO,C,37.0,11.0,409.0,10.8,0.515,0.021,0.211,13.0,18.4,15.6,7.5,1.1,4.3,19.4,13.4,0.0,0.4,0.4,0.043,-5.2,-0.1,-5.3,-0.3,,gibsota01,1.3,2.6,0.495,0.0,0.1,0.5,1.2,2.5,0.495,0.5,0.3,0.5,0.6,1.4,1.9,3.2,0.6,0.2,0.5,0.7,1.5,2.9,5.1,.505,.625,.316,.400,.137,.231,.021,.500,.505,.625,.316,.400,.137,.231,.021,.500,.095,9,1.000,0,0,gibsota01,0.0,2024-25
399.0,Ousmane Dieng,21.0,OKC,C,37.0,1.0,405.0,11.5,0.538,0.568,0.128,4.9,16.3,10.7,9.6,2.0,1.7,12.0,15.7,0.1,0.7,0.9,0.104,-2.0,1.1,-0.9,0.1,,diengou01,1.5,3.4,0.432,0.6,1.9,0.324,0.8,1.5,0.574,0.524,0.3,0.4,0.688,0.5,1.7,2.2,0.8,0.5,0.2,0.5,0.9,3.8,16.6,.232,.655,.120,.467,.048,.500,.032,.500,.232,.655,.120,.467,.048,.500,.032,.500,.136,16,.310,0,0,diengou01,0.0,2024-25
400.0,Jordan Walsh,20.0,BOS,PF,52.0,1.0,403.0,6.9,0.464,0.663,0.145,6.2,12.4,9.3,6.0,1.5,2.5,16.1,11.5,-0.2,0.5,0.4,0.044,-4.4,0.5,-3.9,-0.2,,walshjo01,0.6,1.6,0.361,0.3,1.1,0.273,0.3,0.5,0.536,0.452,0.1,0.2,0.583,0.4,0.9,1.3,0.4,0.2,0.2,0.3,0.6,1.6,17.7,.193,.688,.145,.333,.000,,.000,,.193,.688,.145,.333,.000,,.000,,.084,4,.418,0,0,walshjo01,0.0,2024-25
401.0,Hunter Tyson,24.0,DEN,PF,51.0,2.0,400.0,9.0,0.506,0.617,0.233,7.2,13.9,10.7,6.1,1.2,1.3,9.6,15.5,0.1,0.3,0.4,0.047,-3.3,-1.5,-4.8,-0.3,,tysonhu01,0.9,2.4,0.375,0.5,1.5,0.311,0.4,0.9,0.478,0.471,0.4,0.5,0.75,0.5,1.0,1.5,0.4,0.2,0.1,0.3,0.9,2.6,17.6,.175,.714,.142,.235,.025,.667,.042,.200,.175,.714,.142,.235,.025,.667,.042,.200,.067,6,.284,0,0,tysonhu01,0.0,2024-25
402.0,Anthony Gill,32.0,WAS,PF,51.0,0.0,397.0,10.2,0.586,0.352,0.568,4.7,12.6,8.6,5.7,1.1,0.5,8.3,12.7,0.4,0.1,0.5,0.058,-3.0,-1.5,-4.5,-0.3,,gillan01,0.8,1.7,0.489,0.2,0.6,0.323,0.6,1.1,0.579,0.545,0.6,1.0,0.66,0.4,0.9,1.3,0.3,0.2,0.0,0.2,0.6,2.5,11.8,.295,.654,.330,.552,.011,.000,.011,.000,.295,.654,.330,.552,.011,.000,.011,.000,.011,1,.387,0,0,gillan01,0.0,2024-25
403.0,Devin Carter,22.0,SAC,PG,36.0,0.0,396.0,10.8,0.471,0.48,0.346,5.4,16.2,10.8,13.5,2.6,1.0,11.0,17.9,-0.1,0.4,0.4,0.043,-3.5,0.3,-3.2,-0.1,,cartede02,1.3,3.5,0.37,0.5,1.7,0.295,0.8,1.8,0.439,0.441,0.7,1.2,0.591,0.5,1.6,2.1,1.1,0.6,0.1,0.5,1.1,3.8,15.6,.150,.579,.268,.412,.079,.400,.016,.000,.150,.579,.268,.412,.079,.400,.016,.000,.063,8,.230,0,0,cartede02,0.0,2024-25
404.0,Jeff Green,38.0,HOU,PF,32.0,3.0,396.0,13.6,0.649,0.653,0.215,2.9,12.9,7.8,7.0,0.7,0.9,6.4,14.7,0.9,0.4,1.3,0.159,0.3,0.0,0.4,0.2,,greenje02,1.9,3.8,0.504,0.9,2.5,0.367,1.0,1.3,0.762,0.624,0.7,0.8,0.808,0.3,1.5,1.8,0.6,0.2,0.1,0.3,1.0,5.4,18.5,.124,.800,.099,.750,.091,.636,.033,1.000,.124,.800,.099,.750,.091,.636,.033,1.000,.074,9,.506,0,0,greenje02,0.0,2024-25
406.0,Reggie Jackson,34.0,PHI,PG,31.0,1.0,384.0,9.8,0.496,0.556,0.068,2.3,10.4,6.2,17.1,2.1,0.8,11.0,17.5,0.0,0.2,0.1,0.015,-3.2,-0.8,-4.0,-0.2,,jacksre01,1.7,4.3,0.391,0.8,2.4,0.338,0.9,1.9,0.458,0.485,0.2,0.3,0.778,0.3,1.1,1.4,1.5,0.5,0.1,0.5,1.1,4.4,18.3,.128,.647,.158,.524,.083,.273,.075,.200,.128,.647,.158,.524,.083,.273,.075,.200,.000,0,.189,1,0,jacksre01,0.0,2024-25
407.0,Baylor Scheierman,24.0,BOS,SG,31.0,2.0,384.0,10.3,0.49,0.745,0.109,5.4,13.0,9.2,11.3,2.2,0.5,9.4,14.5,0.2,0.5,0.7,0.089,-2.5,0.8,-1.7,0.0,,scheiba01,1.3,3.5,0.355,0.8,2.6,0.317,0.4,0.9,0.464,0.473,0.3,0.4,0.75,0.6,1.5,2.1,1.1,0.5,0.1,0.4,0.7,3.6,21.3,.073,.625,.118,.385,.018,.000,.045,.600,.073,.625,.118,.385,.018,.000,.045,.600,.000,0,.280,0,0,scheiba01,0.0,2024-25
408.0,Quenton Jackson,26.0,IND,PG,28.0,7.0,381.0,14.7,0.58,0.328,0.328,4.1,8.7,6.4,18.6,2.6,1.2,10.3,17.7,0.6,0.4,1.0,0.126,-1.2,0.8,-0.3,0.2,,jacksqu01,2.1,4.4,0.475,0.5,1.4,0.375,1.5,2.9,0.524,0.537,1.1,1.4,0.775,0.5,1.1,1.6,1.9,0.8,0.2,0.6,1.5,5.8,10.8,.451,.618,.156,.368,.025,.333,.041,.200,.451,.618,.156,.368,.025,.333,.041,.200,.074,8,.300,0,0,jacksqu01,0.0,2024-25
410.0,Johnny Furphy,20.0,IND,SG,50.0,0.0,379.0,9.8,0.506,0.543,0.239,6.8,14.0,10.4,6.2,2.3,2.6,10.6,13.0,0.1,0.5,0.5,0.07,-3.0,0.6,-2.5,0.0,,furphjo01,0.7,1.8,0.38,0.3,1.0,0.3,0.4,0.8,0.476,0.462,0.4,0.4,0.818,0.5,1.0,1.4,0.4,0.4,0.2,0.2,0.8,2.1,15.3,.261,.667,.174,.250,.000,,.022,.000,.261,.667,.174,.250,.000,,.022,.000,.098,8,.440,0,0,furphjo01,0.0,2024-25
411.0,Charles Bassey,24.0,SAS,C,36.0,1.0,376.0,19.0,0.597,0.0,0.282,15.9,27.4,21.7,6.6,1.8,7.2,14.9,17.5,0.5,0.6,1.1,0.136,-1.7,0.6,-1.1,0.1,,bassech01,1.9,3.3,0.581,0.0,0.0,,1.9,3.3,0.581,0.581,0.6,0.9,0.636,1.6,2.7,4.2,0.5,0.4,0.8,0.6,1.4,4.4,3.5,.598,.614,.299,.571,.094,.455,.009,.000,.598,.614,.299,.571,.094,.455,.009,.000,.325,30,,0,0,bassech01,0.0,2024-25
412.0,Dominick Barlow,21.0,ATL,PF,35.0,4.0,375.0,14.6,0.58,0.239,0.292,10.0,15.0,12.4,6.9,1.1,3.9,3.8,14.5,0.7,0.3,1.0,0.131,-1.4,-0.8,-2.2,0.0,,barlodo01,1.7,3.2,0.531,0.2,0.8,0.259,1.5,2.5,0.616,0.562,0.6,0.9,0.636,1.0,1.4,2.4,0.5,0.3,0.5,0.1,1.3,4.2,9.3,.416,.766,.195,.500,.133,.333,.018,.500,.416,.766,.195,.500,.133,.333,.018,.500,.159,18,.815,0,0,barlodo01,0.0,2024-25
413.0,Dante Exum,29.0,DAL,PG,20.0,13.0,372.0,13.6,0.589,0.396,0.231,1.2,8.3,4.8,21.5,1.6,0.7,13.0,19.6,0.4,0.2,0.6,0.083,-1.2,-1.1,-2.3,0.0,,exumda01,3.2,6.7,0.478,1.2,2.7,0.434,2.1,4.1,0.506,0.563,1.2,1.6,0.742,0.2,1.5,1.7,2.8,0.6,0.2,1.1,1.7,8.7,13.3,.261,.657,.239,.375,.075,.300,.030,.750,.261,.657,.239,.375,.075,.300,.030,.750,.030,2,.321,1,0,exumda01,0.0,2024-25
414.0,Damion Baugh,24.0,CHO,SG,15.0,2.0,370.0,6.3,0.399,0.431,0.115,3.9,10.6,7.2,22.2,2.0,0.5,18.5,19.3,-0.8,0.2,-0.5,-0.069,-5.9,-1.2,-7.1,-0.5,,baughda01,2.8,8.7,0.323,0.8,3.7,0.214,2.0,4.9,0.405,0.369,0.9,1.0,0.867,0.9,2.4,3.3,3.7,1.0,0.1,2.1,1.5,7.3,13.7,.208,.630,.323,.286,.031,.250,.008,.000,.208,.630,.323,.286,.031,.250,.008,.000,.008,0,.339,0,0,baughda01,0.0,2024-25
416.0,Robert Williams,27.0,POR,C,20.0,3.0,351.0,18.9,0.679,0.038,0.218,10.5,26.3,18.2,8.6,1.8,8.5,16.6,12.2,0.6,0.7,1.3,0.175,-0.1,3.2,3.0,0.4,,williro04,2.5,3.9,0.641,0.1,0.2,0.333,2.5,3.8,0.653,0.647,0.8,0.9,0.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8,3.7,.705,.800,.205,.250,.026,.500,.026,.000,.705,.800,.205,.250,.026,.500,.026,.000,.385,25,.667,0,0,williro04,0.0,2024-25
